                                                perUnitBuild  perUnitDecom  perUnitTotal  useAnnuity  amorTime  interest
Invest . global . horizon . CCGT . 2030                700.0           NaN           0.0         1.0      30.0     0.060
Invest . global . horizon . PV . 2030                  518.0           NaN           0.0         1.0      20.0     0.060
Invest . global . horizon . WindOnshore . 2030        1368.0           NaN           0.0         1.0      25.0     0.025
OMFix . global . horizon . CCGT . 2030                   0.0           NaN          28.0         0.0       0.0     0.000
OMFix . global . horizon . PV . 2030                     0.0           NaN           7.7         0.0       0.0     0.000
OMFix . global . horizon . WindOnshore . 2030            0.0           NaN          25.8         0.0       0.0     0.000
